field_key,component_name,lv2_scope,requiredness,source_file,snapshot_status,snapshot_generated_at,snapshot_authority_note
lessonId,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
levelMax,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
levelMin,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
linkedGroups,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
linkedResources,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
manualOverrideJson,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
masteryRule,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
masteryThreshold,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
maxAttempts,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
maxScoreValue,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
metadata,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
minAttemptsBeforeSkip,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
moduleId,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
notesForTeacherOrAI,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
orderIndex,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
ownerTeam,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
pacingNotes,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
passingScoreType,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
passingScoreValue,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
passRequiredForNext,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
prerequisiteEdges,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
prerequisiteNodes,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
prerequisites,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
prerequisiteSlices,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
pronunciationFocus,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
publishNotes,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
purposeRelationshipTag,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
registerTone,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
registerVariants,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
remediationGuidance,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
remediationPaths,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
requiredScore,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
retryPolicy,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
reviewRequired,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
shortSummaryTeacherGroup,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
signatureMetaphors,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
simplificationGuidelines,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
skipPolicy,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
slidePlan,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
slug,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
sourceVersion,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
styleConstraints,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
successCriteria,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
tags,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
targetedEdges,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
targetedNodes,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
targetedSlices,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
targetLanguage,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
targetNodeKeys,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
teacherNotes,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
teacherOverview,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
telemetryTags,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
timeExpectationGroup,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
title,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
topicCategory,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
version,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
visibility,groups,component,required,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
vocabularyTheme,groups,component,optional,lv2_central_brain/group_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
audioId,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
buttons,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
defaultLang,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
diffLog,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
extraPracticeNotes,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
ingestPayload,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
ingestSource,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
lastUpdatedAt,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
lastUpdatedBy,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
lessonEndActions,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
lessonEndMessage,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
lessonId,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
metadata,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
moduleId,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
orderIndex,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
ownerTeam,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
recommendedNextStep,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
slideId,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
slug,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
sourceVersion,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
targetLanguage,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
telemetryTags,lesson_ends,component,optional,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
version,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
visibility,lesson_ends,component,required,lv2_central_brain/lesson_end_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
activityDescription,lessons,component,required,lv2_central_brain/lesson_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
activityTypes,lessons,component,required,lv2_central_brain/lesson_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
aiInstructions,lessons,component,optional,lv2_central_brain/lesson_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
allowRetry,lessons,component,optional,lv2_central_brain/lesson_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
allowSkip,lessons,component,optional,lv2_central_brain/lesson_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
assessmentPlan,lessons,component,optional,lv2_central_brain/lesson_edit_page.md,non_canonical_snapshot,2026-04-09,transfer_matrix_for_migration_not_runtime_authority
